App Openings,Place Name,Quarter,Registered Users Count,State,Year
130659.0,unakoti district,3,12126.0,tripura,2019
176231.0,khowai district,3,15092.0,tripura,2019
317762.0,sepahijala district,3,24332.0,tripura,2019
244917.0,north tripura district,3,22522.0,tripura,2019
231853.0,dhalai district,3,18140.0,tripura,2019
350404.0,south tripura district,3,26573.0,tripura,2019
303623.0,gomati district,3,21722.0,tripura,2019
1595542.0,west tripura district,3,104949.0,tripura,2019
158297.0,unakoti district,4,13824.0,tripura,2019
189867.0,khowai district,4,16819.0,tripura,2019
344224.0,sepahijala district,4,27322.0,tripura,2019
287131.0,north tripura district,4,25703.0,tripura,2019
251691.0,dhalai district,4,20609.0,tripura,2019
370103.0,south tripura district,4,29753.0,tripura,2019
337318.0,gomati district,4,24160.0,tripura,2019
1672176.0,west tripura district,4,114108.0,tripura,2019
180721.0,unakoti district,1,15593.0,tripura,2020
228260.0,khowai district,1,18592.0,tripura,2020
400402.0,sepahijala district,1,30379.0,tripura,2020
341065.0,north tripura district,1,28648.0,tripura,2020
295862.0,dhalai district,1,22808.0,tripura,2020
432576.0,south tripura district,1,32716.0,tripura,2020
365712.0,gomati district,1,26688.0,tripura,2020
1818625.0,west tripura district,1,124538.0,tripura,2020
229638.0,unakoti district,2,17832.0,tripura,2020
274768.0,khowai district,2,20922.0,tripura,2020
510885.0,sepahijala district,2,35017.0,tripura,2020
425802.0,north tripura district,2,32851.0,tripura,2020
390962.0,dhalai district,2,26043.0,tripura,2020
540591.0,south tripura district,2,36522.0,tripura,2020
422082.0,gomati district,2,30323.0,tripura,2020
1648493.0,west tripura district,2,137156.0,tripura,2020
283289.0,unakoti district,3,20095.0,tripura,2020
338549.0,khowai district,3,23565.0,tripura,2020
669235.0,sepahijala district,3,39970.0,tripura,2020
558658.0,north tripura district,3,37284.0,tripura,2020
496111.0,dhalai district,3,29515.0,tripura,2020
718374.0,south tripura district,3,40797.0,tripura,2020
549799.0,gomati district,3,34073.0,tripura,2020
2163893.0,west tripura district,3,151432.0,tripura,2020
293136.0,unakoti district,4,22005.0,tripura,2020
324524.0,khowai district,4,25507.0,tripura,2020
611968.0,sepahijala district,4,43722.0,tripura,2020
605618.0,north tripura district,4,40886.0,tripura,2020
504488.0,dhalai district,4,32210.0,tripura,2020
676922.0,south tripura district,4,43899.0,tripura,2020
565860.0,gomati district,4,37129.0,tripura,2020
2434733.0,west tripura district,4,163752.0,tripura,2020
294465.0,unakoti district,1,23739.0,tripura,2021
303410.0,khowai district,1,27361.0,tripura,2021
587209.0,sepahijala district,1,46925.0,tripura,2021
617998.0,north tripura district,1,44051.0,tripura,2021
506681.0,dhalai district,1,34747.0,tripura,2021
630765.0,south tripura district,1,47052.0,tripura,2021
542170.0,gomati district,1,39920.0,tripura,2021
2526962.0,west tripura district,1,175841.0,tripura,2021
545732.0,unakoti district,2,25612.0,tripura,2021
669889.0,khowai district,2,29432.0,tripura,2021
1176439.0,sepahijala district,2,50606.0,tripura,2021
1280224.0,north tripura district,2,47392.0,tripura,2021
1289156.0,dhalai district,2,37460.0,tripura,2021
1304362.0,south tripura district,2,50556.0,tripura,2021
1015444.0,gomati district,2,42972.0,tripura,2021
2219635.0,west tripura district,2,188123.0,tripura,2021
714375.0,unakoti district,3,27828.0,tripura,2021
868050.0,khowai district,3,31900.0,tripura,2021
1510718.0,sepahijala district,3,54797.0,tripura,2021
1707600.0,north tripura district,3,51321.0,tripura,2021
1810144.0,dhalai district,3,40679.0,tripura,2021
1623382.0,south tripura district,3,54747.0,tripura,2021
1312568.0,gomati district,3,46535.0,tripura,2021
2732309.0,west tripura district,3,202122.0,tripura,2021
634226.0,unakoti district,4,29889.0,tripura,2021
544839.0,khowai district,4,34253.0,tripura,2021
1066335.0,sepahijala district,4,58818.0,tripura,2021
1244208.0,north tripura district,4,55009.0,tripura,2021
934219.0,dhalai district,4,43705.0,tripura,2021
1049428.0,south tripura district,4,58777.0,tripura,2021
947324.0,gomati district,4,49981.0,tripura,2021
4308123.0,west tripura district,4,215860.0,tripura,2021
1184272.0,unakoti district,1,31971.0,tripura,2022
1428458.0,khowai district,1,36592.0,tripura,2022
2518919.0,sepahijala district,1,62906.0,tripura,2022
3254183.0,north tripura district,1,58694.0,tripura,2022
3487949.0,dhalai district,1,46680.0,tripura,2022
2820697.0,south tripura district,1,62764.0,tripura,2022
2120938.0,gomati district,1,53356.0,tripura,2022
2507547.0,west tripura district,1,229161.0,tripura,2022
1435781.0,unakoti district,2,33904.0,tripura,2022
1500087.0,khowai district,2,38683.0,tripura,2022
3035348.0,sepahijala district,2,66602.0,tripura,2022
3812381.0,north tripura district,2,62140.0,tripura,2022
3427787.0,dhalai district,2,49424.0,tripura,2022
3306099.0,south tripura district,2,66478.0,tripura,2022
2279383.0,gomati district,2,56510.0,tripura,2022
2546245.0,west tripura district,2,242041.0,tripura,2022
1959689.0,unakoti district,3,35830.0,tripura,2022
1703280.0,khowai district,3,40758.0,tripura,2022
3071627.0,sepahijala district,3,70255.0,tripura,2022
3753579.0,north tripura district,3,65452.0,tripura,2022
3871009.0,dhalai district,3,52074.0,tripura,2022
4213580.0,south tripura district,3,70107.0,tripura,2022
2730745.0,gomati district,3,59506.0,tripura,2022
2820060.0,west tripura district,3,255161.0,tripura,2022
989377.0,unakoti district,4,37434.0,tripura,2022
844560.0,khowai district,4,42490.0,tripura,2022
1571708.0,sepahijala district,4,73240.0,tripura,2022
2134488.0,north tripura district,4,68352.0,tripura,2022
1435453.0,dhalai district,4,54280.0,tripura,2022
1463823.0,south tripura district,4,73117.0,tripura,2022
1399685.0,gomati district,4,62115.0,tripura,2022
6268516.0,west tripura district,4,267713.0,tripura,2022
0.0,amethi district,1,28949.0,uttar-pradesh,2018
0.0,siddharthnagar district,1,24858.0,uttar-pradesh,2018
0.0,auraiya district,1,21705.0,uttar-pradesh,2018
0.0,sambhal district,1,22039.0,uttar-pradesh,2018
0.0,kanpur nagar district,1,208389.0,uttar-pradesh,2018
0.0,aligarh district,1,84375.0,uttar-pradesh,2018
0.0,mahoba district,1,12930.0,uttar-pradesh,2018
0.0,lucknow district,1,380070.0,uttar-pradesh,2018
0.0,sant kabeer nagar district,1,19906.0,uttar-pradesh,2018
0.0,hathras district,1,24848.0,uttar-pradesh,2018
0.0,budaun district,1,28217.0,uttar-pradesh,2018
0.0,moradabad district,1,57057.0,uttar-pradesh,2018
0.0,kushinagar district,1,60631.0,uttar-pradesh,2018
0.0,baghpat district,1,27155.0,uttar-pradesh,2018
0.0,shahjahanpur district,1,39155.0,uttar-pradesh,2018
0.0,muzaffarnagar district,1,56136.0,uttar-pradesh,2018
0.0,ambedkar nagar district,1,36853.0,uttar-pradesh,2018
0.0,bahraich district,1,23003.0,uttar-pradesh,2018
0.0,jalaun district,1,32085.0,uttar-pradesh,2018
0.0,rampur district,1,30312.0,uttar-pradesh,2018
0.0,ballia district,1,59431.0,uttar-pradesh,2018
0.0,shravasti district,1,5380.0,uttar-pradesh,2018
0.0,kasganj district,1,15670.0,uttar-pradesh,2018
0.0,varanasi district,1,206788.0,uttar-pradesh,2018
0.0,gautam buddha nagar district,1,448768.0,uttar-pradesh,2018
0.0,basti district,1,38586.0,uttar-pradesh,2018
0.0,shamli district,1,23247.0,uttar-pradesh,2018
0.0,maharajganj district,1,33481.0,uttar-pradesh,2018
0.0,etawah district,1,28534.0,uttar-pradesh,2018
0.0,etah district,1,19926.0,uttar-pradesh,2018
0.0,banda district,1,18718.0,uttar-pradesh,2018
0.0,bijnor district,1,52039.0,uttar-pradesh,2018
0.0,hardoi district,1,33813.0,uttar-pradesh,2018
0.0,balrampur district,1,13778.0,uttar-pradesh,2018
0.0,amroha district,1,27497.0,uttar-pradesh,2018
0.0,pilibhit district,1,28407.0,uttar-pradesh,2018
0.0,mainpuri district,1,25568.0,uttar-pradesh,2018
0.0,kanpur dehat district,1,18293.0,uttar-pradesh,2018
0.0,jaunpur district,1,78930.0,uttar-pradesh,2018
0.0,kaushambi district,1,12102.0,uttar-pradesh,2018
0.0,hapur district,1,34731.0,uttar-pradesh,2018
0.0,hamirpur district,1,16985.0,uttar-pradesh,2018
0.0,meerut district,1,123619.0,uttar-pradesh,2018
0.0,mathura district,1,70100.0,uttar-pradesh,2018
0.0,chitrakoot district,1,10679.0,uttar-pradesh,2018
0.0,lalitpur district,1,20957.0,uttar-pradesh,2018
0.0,mau district,1,36792.0,uttar-pradesh,2018
0.0,mirzapur district,1,39327.0,uttar-pradesh,2018
0.0,bulandshahr district,1,60527.0,uttar-pradesh,2018
0.0,gonda district,1,34648.0,uttar-pradesh,2018
0.0,jhansi district,1,74623.0,uttar-pradesh,2018
0.0,chandauli district,1,38971.0,uttar-pradesh,2018
0.0,bhadohi district,1,29109.0,uttar-pradesh,2018
0.0,pratapgarh district,1,41557.0,uttar-pradesh,2018
0.0,saharanpur district,1,73819.0,uttar-pradesh,2018
0.0,bara banki district,1,36150.0,uttar-pradesh,2018
0.0,bareilly district,1,112369.0,uttar-pradesh,2018
0.0,sitapur district,1,39869.0,uttar-pradesh,2018
0.0,sultanpur district,1,38698.0,uttar-pradesh,2018
0.0,agra district,1,148387.0,uttar-pradesh,2018
0.0,fatehpur district,1,26460.0,uttar-pradesh,2018
0.0,rae bareli district,1,34388.0,uttar-pradesh,2018
0.0,firozabad district,1,40297.0,uttar-pradesh,2018
0.0,kheri district,1,51685.0,uttar-pradesh,2018
0.0,gorakhpur district,1,132769.0,uttar-pradesh,2018
0.0,unnao district,1,33339.0,uttar-pradesh,2018
0.0,prayagraj district,1,220198.0,uttar-pradesh,2018
0.0,sonbhadra district,1,44097.0,uttar-pradesh,2018
0.0,ghazipur district,1,64317.0,uttar-pradesh,2018
0.0,farrukhabad district,1,26440.0,uttar-pradesh,2018
0.0,kannauj district,1,19583.0,uttar-pradesh,2018
0.0,azamgarh district,1,68976.0,uttar-pradesh,2018
0.0,ayodhya district,1,51410.0,uttar-pradesh,2018
0.0,deoria district,1,61062.0,uttar-pradesh,2018
0.0,ghaziabad district,1,329683.0,uttar-pradesh,2018
0.0,amethi district,2,40163.0,uttar-pradesh,2018
0.0,siddharthnagar district,2,35144.0,uttar-pradesh,2018
0.0,auraiya district,2,30766.0,uttar-pradesh,2018
0.0,sambhal district,2,30654.0,uttar-pradesh,2018
0.0,kanpur nagar district,2,285101.0,uttar-pradesh,2018
0.0,aligarh district,2,115765.0,uttar-pradesh,2018
0.0,mahoba district,2,17894.0,uttar-pradesh,2018
0.0,lucknow district,2,506261.0,uttar-pradesh,2018
0.0,sant kabeer nagar district,2,28579.0,uttar-pradesh,2018
0.0,hathras district,2,34682.0,uttar-pradesh,2018
0.0,budaun district,2,39219.0,uttar-pradesh,2018
0.0,moradabad district,2,77532.0,uttar-pradesh,2018
0.0,kushinagar district,2,85133.0,uttar-pradesh,2018
0.0,baghpat district,2,38162.0,uttar-pradesh,2018
0.0,shahjahanpur district,2,53883.0,uttar-pradesh,2018
0.0,muzaffarnagar district,2,76722.0,uttar-pradesh,2018
0.0,ambedkar nagar district,2,51740.0,uttar-pradesh,2018
0.0,bahraich district,2,32882.0,uttar-pradesh,2018
0.0,jalaun district,2,44385.0,uttar-pradesh,2018
0.0,rampur district,2,40457.0,uttar-pradesh,2018
0.0,ballia district,2,85108.0,uttar-pradesh,2018
0.0,shravasti district,2,7768.0,uttar-pradesh,2018
0.0,kasganj district,2,22301.0,uttar-pradesh,2018
0.0,varanasi district,2,288325.0,uttar-pradesh,2018
0.0,gautam buddha nagar district,2,586350.0,uttar-pradesh,2018
0.0,basti district,2,54600.0,uttar-pradesh,2018
0.0,shamli district,2,31502.0,uttar-pradesh,2018
0.0,maharajganj district,2,52303.0,uttar-pradesh,2018
0.0,etawah district,2,39330.0,uttar-pradesh,2018
0.0,etah district,2,28606.0,uttar-pradesh,2018
0.0,banda district,2,25924.0,uttar-pradesh,2018
0.0,bijnor district,2,72561.0,uttar-pradesh,2018
0.0,hardoi district,2,47446.0,uttar-pradesh,2018
0.0,balrampur district,2,19876.0,uttar-pradesh,2018
0.0,amroha district,2,37694.0,uttar-pradesh,2018
0.0,pilibhit district,2,39569.0,uttar-pradesh,2018
0.0,mainpuri district,2,36613.0,uttar-pradesh,2018
0.0,kanpur dehat district,2,26304.0,uttar-pradesh,2018
0.0,jaunpur district,2,112290.0,uttar-pradesh,2018
0.0,kaushambi district,2,17210.0,uttar-pradesh,2018
0.0,hapur district,2,46702.0,uttar-pradesh,2018
0.0,hamirpur district,2,23749.0,uttar-pradesh,2018
0.0,meerut district,2,167212.0,uttar-pradesh,2018
0.0,mathura district,2,97917.0,uttar-pradesh,2018
0.0,chitrakoot district,2,14820.0,uttar-pradesh,2018
0.0,lalitpur district,2,27662.0,uttar-pradesh,2018
0.0,mau district,2,51611.0,uttar-pradesh,2018
0.0,mirzapur district,2,55130.0,uttar-pradesh,2018
0.0,bulandshahr district,2,83469.0,uttar-pradesh,2018
0.0,gonda district,2,49536.0,uttar-pradesh,2018
0.0,jhansi district,2,101307.0,uttar-pradesh,2018
0.0,chandauli district,2,55341.0,uttar-pradesh,2018
0.0,bhadohi district,2,40604.0,uttar-pradesh,2018
0.0,pratapgarh district,2,58488.0,uttar-pradesh,2018
0.0,saharanpur district,2,100762.0,uttar-pradesh,2018
0.0,bara banki district,2,49758.0,uttar-pradesh,2018
0.0,bareilly district,2,152939.0,uttar-pradesh,2018
0.0,sitapur district,2,63705.0,uttar-pradesh,2018
0.0,sultanpur district,2,53694.0,uttar-pradesh,2018
0.0,agra district,2,205298.0,uttar-pradesh,2018
0.0,fatehpur district,2,36479.0,uttar-pradesh,2018
0.0,rae bareli district,2,47853.0,uttar-pradesh,2018
0.0,firozabad district,2,57092.0,uttar-pradesh,2018
0.0,kheri district,2,72988.0,uttar-pradesh,2018
0.0,gorakhpur district,2,181126.0,uttar-pradesh,2018
0.0,unnao district,2,46906.0,uttar-pradesh,2018
0.0,prayagraj district,2,297113.0,uttar-pradesh,2018
0.0,sonbhadra district,2,59887.0,uttar-pradesh,2018
0.0,ghazipur district,2,91831.0,uttar-pradesh,2018
0.0,farrukhabad district,2,36990.0,uttar-pradesh,2018
0.0,kannauj district,2,28022.0,uttar-pradesh,2018
0.0,azamgarh district,2,98441.0,uttar-pradesh,2018
0.0,ayodhya district,2,71398.0,uttar-pradesh,2018
0.0,deoria district,2,85805.0,uttar-pradesh,2018
0.0,ghaziabad district,2,434115.0,uttar-pradesh,2018
0.0,amethi district,3,51158.0,uttar-pradesh,2018
0.0,siddharthnagar district,3,46175.0,uttar-pradesh,2018
0.0,auraiya district,3,39943.0,uttar-pradesh,2018
0.0,sambhal district,3,38981.0,uttar-pradesh,2018
0.0,kanpur nagar district,3,349250.0,uttar-pradesh,2018
0.0,aligarh district,3,144523.0,uttar-pradesh,2018
0.0,mahoba district,3,22466.0,uttar-pradesh,2018
0.0,lucknow district,3,620328.0,uttar-pradesh,2018
0.0,sant kabeer nagar district,3,37785.0,uttar-pradesh,2018
0.0,hathras district,3,44651.0,uttar-pradesh,2018
0.0,budaun district,3,49900.0,uttar-pradesh,2018
0.0,moradabad district,3,97965.0,uttar-pradesh,2018
0.0,kushinagar district,3,110385.0,uttar-pradesh,2018
0.0,baghpat district,3,49101.0,uttar-pradesh,2018
0.0,shahjahanpur district,3,68001.0,uttar-pradesh,2018
0.0,muzaffarnagar district,3,95844.0,uttar-pradesh,2018
0.0,ambedkar nagar district,3,66611.0,uttar-pradesh,2018
0.0,bahraich district,3,43463.0,uttar-pradesh,2018
0.0,jalaun district,3,55786.0,uttar-pradesh,2018
0.0,rampur district,3,51413.0,uttar-pradesh,2018
0.0,ballia district,3,108942.0,uttar-pradesh,2018
0.0,shravasti district,3,10400.0,uttar-pradesh,2018
0.0,kasganj district,3,28828.0,uttar-pradesh,2018
0.0,varanasi district,3,352604.0,uttar-pradesh,2018
0.0,gautam buddha nagar district,3,727480.0,uttar-pradesh,2018
0.0,basti district,3,70203.0,uttar-pradesh,2018
0.0,shamli district,3,39785.0,uttar-pradesh,2018
0.0,maharajganj district,3,74108.0,uttar-pradesh,2018
0.0,etawah district,3,51033.0,uttar-pradesh,2018
0.0,etah district,3,38217.0,uttar-pradesh,2018
0.0,banda district,3,33328.0,uttar-pradesh,2018
0.0,bijnor district,3,92326.0,uttar-pradesh,2018
0.0,hardoi district,3,62574.0,uttar-pradesh,2018
0.0,balrampur district,3,26607.0,uttar-pradesh,2018
0.0,amroha district,3,48472.0,uttar-pradesh,2018
0.0,pilibhit district,3,49998.0,uttar-pradesh,2018
0.0,mainpuri district,3,47571.0,uttar-pradesh,2018
0.0,kanpur dehat district,3,34514.0,uttar-pradesh,2018
0.0,jaunpur district,3,144600.0,uttar-pradesh,2018
0.0,kaushambi district,3,22789.0,uttar-pradesh,2018
0.0,hapur district,3,59018.0,uttar-pradesh,2018
0.0,hamirpur district,3,29906.0,uttar-pradesh,2018
0.0,meerut district,3,205977.0,uttar-pradesh,2018
0.0,mathura district,3,124162.0,uttar-pradesh,2018
0.0,chitrakoot district,3,18928.0,uttar-pradesh,2018
0.0,lalitpur district,3,34385.0,uttar-pradesh,2018
0.0,mau district,3,66077.0,uttar-pradesh,2018
0.0,mirzapur district,3,72693.0,uttar-pradesh,2018
0.0,bulandshahr district,3,106236.0,uttar-pradesh,2018
0.0,gonda district,3,65323.0,uttar-pradesh,2018
0.0,jhansi district,3,123717.0,uttar-pradesh,2018
0.0,chandauli district,3,69703.0,uttar-pradesh,2018
0.0,bhadohi district,3,51097.0,uttar-pradesh,2018
0.0,pratapgarh district,3,76177.0,uttar-pradesh,2018
0.0,saharanpur district,3,125990.0,uttar-pradesh,2018
0.0,bara banki district,3,63323.0,uttar-pradesh,2018
0.0,bareilly district,3,187467.0,uttar-pradesh,2018
0.0,sitapur district,3,79560.0,uttar-pradesh,2018
0.0,sultanpur district,3,68140.0,uttar-pradesh,2018
0.0,agra district,3,257453.0,uttar-pradesh,2018
0.0,fatehpur district,3,46136.0,uttar-pradesh,2018
0.0,rae bareli district,3,61003.0,uttar-pradesh,2018
0.0,firozabad district,3,73219.0,uttar-pradesh,2018
0.0,kheri district,3,92964.0,uttar-pradesh,2018
0.0,gorakhpur district,3,224409.0,uttar-pradesh,2018
0.0,unnao district,3,60921.0,uttar-pradesh,2018
0.0,prayagraj district,3,363743.0,uttar-pradesh,2018
0.0,sonbhadra district,3,73554.0,uttar-pradesh,2018
0.0,ghazipur district,3,117553.0,uttar-pradesh,2018
0.0,farrukhabad district,3,46996.0,uttar-pradesh,2018
0.0,kannauj district,3,37221.0,uttar-pradesh,2018
0.0,azamgarh district,3,128477.0,uttar-pradesh,2018
0.0,ayodhya district,3,89623.0,uttar-pradesh,2018
0.0,deoria district,3,108692.0,uttar-pradesh,2018
0.0,ghaziabad district,3,538532.0,uttar-pradesh,2018
0.0,amethi district,4,65745.0,uttar-pradesh,2018
0.0,siddharthnagar district,4,59751.0,uttar-pradesh,2018
0.0,auraiya district,4,50895.0,uttar-pradesh,2018
0.0,sambhal district,4,49912.0,uttar-pradesh,2018
0.0,kanpur nagar district,4,434315.0,uttar-pradesh,2018
0.0,aligarh district,4,182322.0,uttar-pradesh,2018
0.0,mahoba district,4,27920.0,uttar-pradesh,2018
0.0,lucknow district,4,765152.0,uttar-pradesh,2018
0.0,sant kabeer nagar district,4,49315.0,uttar-pradesh,2018
0.0,hathras district,4,57495.0,uttar-pradesh,2018
0.0,budaun district,4,64463.0,uttar-pradesh,2018
0.0,moradabad district,4,124336.0,uttar-pradesh,2018
0.0,kushinagar district,4,144642.0,uttar-pradesh,2018
0.0,baghpat district,4,64197.0,uttar-pradesh,2018
0.0,shahjahanpur district,4,86009.0,uttar-pradesh,2018
0.0,muzaffarnagar district,4,121370.0,uttar-pradesh,2018
0.0,ambedkar nagar district,4,85963.0,uttar-pradesh,2018
0.0,bahraich district,4,56339.0,uttar-pradesh,2018
0.0,jalaun district,4,69284.0,uttar-pradesh,2018
0.0,rampur district,4,64475.0,uttar-pradesh,2018
0.0,ballia district,4,140779.0,uttar-pradesh,2018
0.0,shravasti district,4,13710.0,uttar-pradesh,2018
0.0,kasganj district,4,37790.0,uttar-pradesh,2018
0.0,varanasi district,4,447144.0,uttar-pradesh,2018
0.0,gautam buddha nagar district,4,951342.0,uttar-pradesh,2018
0.0,basti district,4,89814.0,uttar-pradesh,2018
0.0,shamli district,4,50079.0,uttar-pradesh,2018
0.0,maharajganj district,4,98406.0,uttar-pradesh,2018
0.0,etawah district,4,65331.0,uttar-pradesh,2018
0.0,etah district,4,49972.0,uttar-pradesh,2018
0.0,banda district,4,42489.0,uttar-pradesh,2018
0.0,bijnor district,4,117817.0,uttar-pradesh,2018
0.0,hardoi district,4,80733.0,uttar-pradesh,2018
0.0,balrampur district,4,35810.0,uttar-pradesh,2018
0.0,amroha district,4,62580.0,uttar-pradesh,2018
0.0,pilibhit district,4,63133.0,uttar-pradesh,2018
0.0,mainpuri district,4,61346.0,uttar-pradesh,2018
0.0,kanpur dehat district,4,44693.0,uttar-pradesh,2018
0.0,jaunpur district,4,187107.0,uttar-pradesh,2018
0.0,kaushambi district,4,29888.0,uttar-pradesh,2018
0.0,hapur district,4,78340.0,uttar-pradesh,2018
0.0,hamirpur district,4,37584.0,uttar-pradesh,2018
0.0,meerut district,4,258843.0,uttar-pradesh,2018
0.0,mathura district,4,158865.0,uttar-pradesh,2018
0.0,chitrakoot district,4,24252.0,uttar-pradesh,2018
0.0,lalitpur district,4,43360.0,uttar-pradesh,2018
0.0,mau district,4,85632.0,uttar-pradesh,2018
0.0,mirzapur district,4,100735.0,uttar-pradesh,2018
0.0,bulandshahr district,4,138091.0,uttar-pradesh,2018
0.0,gonda district,4,83827.0,uttar-pradesh,2018
0.0,jhansi district,4,151158.0,uttar-pradesh,2018
0.0,chandauli district,4,89834.0,uttar-pradesh,2018
0.0,bhadohi district,4,65763.0,uttar-pradesh,2018
0.0,pratapgarh district,4,99522.0,uttar-pradesh,2018
0.0,saharanpur district,4,159512.0,uttar-pradesh,2018
0.0,bara banki district,4,80410.0,uttar-pradesh,2018
0.0,bareilly district,4,233073.0,uttar-pradesh,2018
0.0,sitapur district,4,107047.0,uttar-pradesh,2018
0.0,sultanpur district,4,86464.0,uttar-pradesh,2018
0.0,agra district,4,322749.0,uttar-pradesh,2018
0.0,fatehpur district,4,59456.0,uttar-pradesh,2018
0.0,rae bareli district,4,77379.0,uttar-pradesh,2018
0.0,firozabad district,4,93365.0,uttar-pradesh,2018
0.0,kheri district,4,118112.0,uttar-pradesh,2018
0.0,gorakhpur district,4,279761.0,uttar-pradesh,2018
0.0,unnao district,4,79758.0,uttar-pradesh,2018
0.0,prayagraj district,4,451019.0,uttar-pradesh,2018
0.0,sonbhadra district,4,90627.0,uttar-pradesh,2018
0.0,ghazipur district,4,150624.0,uttar-pradesh,2018
0.0,farrukhabad district,4,59929.0,uttar-pradesh,2018
0.0,kannauj district,4,50402.0,uttar-pradesh,2018
0.0,azamgarh district,4,166527.0,uttar-pradesh,2018
0.0,ayodhya district,4,113121.0,uttar-pradesh,2018
0.0,deoria district,4,139588.0,uttar-pradesh,2018
0.0,ghaziabad district,4,713372.0,uttar-pradesh,2018
0.0,amethi district,1,80707.0,uttar-pradesh,2019
0.0,siddharthnagar district,1,74730.0,uttar-pradesh,2019
0.0,auraiya district,1,61805.0,uttar-pradesh,2019
0.0,sambhal district,1,60840.0,uttar-pradesh,2019
0.0,kanpur nagar district,1,511583.0,uttar-pradesh,2019
0.0,aligarh district,1,221771.0,uttar-pradesh,2019
0.0,mahoba district,1,33600.0,uttar-pradesh,2019
0.0,lucknow district,1,896208.0,uttar-pradesh,2019
0.0,sant kabeer nagar district,1,61589.0,uttar-pradesh,2019
0.0,hathras district,1,71141.0,uttar-pradesh,2019
0.0,budaun district,1,79306.0,uttar-pradesh,2019
0.0,moradabad district,1,149856.0,uttar-pradesh,2019
0.0,kushinagar district,1,178069.0,uttar-pradesh,2019
0.0,baghpat district,1,79331.0,uttar-pradesh,2019
0.0,shahjahanpur district,1,102828.0,uttar-pradesh,2019
0.0,muzaffarnagar district,1,146672.0,uttar-pradesh,2019
0.0,ambedkar nagar district,1,105456.0,uttar-pradesh,2019
0.0,bahraich district,1,68614.0,uttar-pradesh,2019
0.0,jalaun district,1,82094.0,uttar-pradesh,2019
0.0,rampur district,1,78177.0,uttar-pradesh,2019
0.0,ballia district,1,171902.0,uttar-pradesh,2019
0.0,shravasti district,1,16894.0,uttar-pradesh,2019
0.0,kasganj district,1,46990.0,uttar-pradesh,2019
0.0,varanasi district,1,524667.0,uttar-pradesh,2019
0.0,gautam buddha nagar district,1,1143614.0,uttar-pradesh,2019
0.0,basti district,1,110068.0,uttar-pradesh,2019
0.0,shamli district,1,60928.0,uttar-pradesh,2019
0.0,maharajganj district,1,116789.0,uttar-pradesh,2019
0.0,etawah district,1,79764.0,uttar-pradesh,2019
0.0,etah district,1,62643.0,uttar-pradesh,2019
0.0,banda district,1,51294.0,uttar-pradesh,2019
0.0,bijnor district,1,142913.0,uttar-pradesh,2019
0.0,hardoi district,1,97562.0,uttar-pradesh,2019
0.0,balrampur district,1,44496.0,uttar-pradesh,2019
0.0,amroha district,1,77180.0,uttar-pradesh,2019
0.0,pilibhit district,1,76898.0,uttar-pradesh,2019
0.0,mainpuri district,1,74458.0,uttar-pradesh,2019
0.0,kanpur dehat district,1,55057.0,uttar-pradesh,2019
0.0,jaunpur district,1,229957.0,uttar-pradesh,2019
0.0,kaushambi district,1,36501.0,uttar-pradesh,2019
0.0,hapur district,1,97238.0,uttar-pradesh,2019
0.0,hamirpur district,1,44913.0,uttar-pradesh,2019
0.0,meerut district,1,311930.0,uttar-pradesh,2019
0.0,mathura district,1,196168.0,uttar-pradesh,2019
0.0,chitrakoot district,1,29453.0,uttar-pradesh,2019
0.0,lalitpur district,1,52158.0,uttar-pradesh,2019
0.0,mau district,1,103587.0,uttar-pradesh,2019
0.0,mirzapur district,1,118790.0,uttar-pradesh,2019
0.0,bulandshahr district,1,171533.0,uttar-pradesh,2019
0.0,gonda district,1,102076.0,uttar-pradesh,2019
0.0,jhansi district,1,178538.0,uttar-pradesh,2019
0.0,chandauli district,1,108979.0,uttar-pradesh,2019
0.0,bhadohi district,1,80947.0,uttar-pradesh,2019
0.0,pratapgarh district,1,121687.0,uttar-pradesh,2019
0.0,saharanpur district,1,195185.0,uttar-pradesh,2019
0.0,bara banki district,1,96470.0,uttar-pradesh,2019
0.0,bareilly district,1,279714.0,uttar-pradesh,2019
0.0,sitapur district,1,125826.0,uttar-pradesh,2019
0.0,sultanpur district,1,105768.0,uttar-pradesh,2019
0.0,agra district,1,392222.0,uttar-pradesh,2019
0.0,fatehpur district,1,71857.0,uttar-pradesh,2019
0.0,rae bareli district,1,92979.0,uttar-pradesh,2019
0.0,firozabad district,1,114566.0,uttar-pradesh,2019
0.0,kheri district,1,139817.0,uttar-pradesh,2019
0.0,gorakhpur district,1,336196.0,uttar-pradesh,2019
0.0,unnao district,1,95607.0,uttar-pradesh,2019
0.0,prayagraj district,1,532230.0,uttar-pradesh,2019
0.0,sonbhadra district,1,107237.0,uttar-pradesh,2019
0.0,ghazipur district,1,185130.0,uttar-pradesh,2019
0.0,farrukhabad district,1,72462.0,uttar-pradesh,2019
0.0,kannauj district,1,60722.0,uttar-pradesh,2019
0.0,azamgarh district,1,203791.0,uttar-pradesh,2019
0.0,ayodhya district,1,136314.0,uttar-pradesh,2019
0.0,deoria district,1,172036.0,uttar-pradesh,2019
0.0,ghaziabad district,1,859583.0,uttar-pradesh,2019
468207.0,amethi district,2,93799.0,uttar-pradesh,2019
579537.0,siddharthnagar district,2,88190.0,uttar-pradesh,2019
